transaction_id,customer_id,amount,transaction_type,transaction_date
2734,476,3702.21,Credit,2024-10-30
2735,828,889.99,Debit,2025-12-13
2736,599,858.51,Debit,2025-11-24
2737,725,2911.23,Debit,2025-07-22
2738,46,3022.41,Debit,2025-07-16
2739,998,4636.6,Credit,2024-05-30
2740,389,1729.12,Debit,2024-09-21
2741,79,1781.13,Credit,2024-05-30
2742,512,4602.6,Credit,2024-09-23
2743,139,4493.85,Credit,2025-02-06
2744,396,2843.82,Debit,2025-10-28
2745,989,4111.39,Credit,2024-05-31
2746,432,4643.75,Credit,2025-12-30
2747,799,4687.53,Credit,2025-02-27
2748,913,3193.83,Credit,2025-08-30
2749,68,796.78,Debit,2025-06-09
2750,752,308.51,Credit,2025-09-19
2751,394,1329.96,Debit,2025-01-14
2752,873,451.76,Debit,2025-11-26
2753,941,1215.73,Debit,2025-08-01
2754,444,4548.09,Credit,2025-02-11
2755,585,607.36,Debit,2026-03-29
2756,793,559.49,Debit,2026-01-25
2757,94,3623.27,Debit,2025-06-22
2758,456,2572.94,Credit,2024-11-29
2759,128,785.39,Credit,2025-02-16
2760,19,1410.04,Credit,2024-07-23
2761,801,4624.64,Debit,2025-11-02
2762,937,972.85,Debit,2025-01-08
2763,606,3026.9,Credit,2024-08-01
2764,954,4463.42,Debit,2025-07-05
2765,555,518.52,Debit,2024-08-09
2766,243,4120.55,Debit,2026-04-20
2767,860,579.17,Debit,2025-08-29
2768,433,1912.1,Credit,2025-04-22
2769,770,2536.37,Credit,2024-08-16
2770,677,2344.0,Debit,2026-04-07
2771,883,3687.91,Credit,2025-11-23
2772,12,311.9,Debit,2025-01-27
2773,959,3782.06,Debit,2025-10-23
2774,356,3701.05,Debit,2025-07-09
2775,283,247.54,Credit,2026-03-07
2776,641,1829.15,Credit,2024-08-11
2777,396,365.4,Credit,2025-08-26
2778,170,4261.15,Debit,2024-10-12
2779,360,3642.96,Credit,2025-05-21
2780,937,3948.28,Debit,2025-04-22
2781,277,2318.03,Credit,2024-07-09
2782,767,2757.98,Credit,2024-10-07
2783,600,807.73,Credit,2025-09-27
2784,622,556.3,Credit,2024-10-05
2785,319,727.1,Credit,2024-06-22
2786,146,3319.32,Debit,2024-12-01
2787,546,3302.06,Credit,2026-04-20
2788,640,1215.95,Credit,2024-08-07
2789,724,3468.24,Debit,2024-10-03
2790,748,4403.95,Debit,2025-07-12
2791,648,624.85,Debit,2024-12-26
2792,178,962.1,Credit,2025-07-01
2793,732,2082.59,Credit,2025-06-27
2794,999,1875.65,Debit,2025-03-24
2795,750,1264.57,Debit,2025-08-25
2796,139,2841.93,Credit,2026-04-04
2797,251,3756.72,Debit,2024-11-22
2798,504,3589.8,Credit,2025-10-09
2799,358,1488.28,Debit,2025-05-22
2800,944,2237.37,Debit,2026-03-28
2801,561,1493.09,Debit,2025-03-31
2802,650,3074.87,Debit,2024-07-13
2803,313,1104.57,Debit,2024-09-16
2804,546,4470.57,Credit,2025-11-06
2805,114,164.41,Credit,2024-11-13
2806,858,1698.33,Credit,2025-06-14
2807,238,2985.39,Debit,2024-10-24
2808,982,4786.81,Debit,2024-06-30
2809,654,1980.84,Credit,2025-04-15
2810,420,2299.85,Debit,2025-05-16
2811,823,4326.9,Credit,2026-04-04
2812,145,2153.93,Credit,2025-06-13
2813,402,2846.94,Credit,2024-09-23
2814,564,3207.37,Debit,2024-06-02
2815,624,1272.79,Debit,2025-10-02
2816,471,60.8,Credit,2025-05-18
2817,488,2392.65,Debit,2025-01-01
2818,415,391.7,Debit,2025-06-09
2819,224,177.89,Credit,2025-10-12
2820,440,2108.78,Credit,2025-09-02
2821,513,898.88,Debit,2024-12-10
2822,258,3027.76,Credit,2026-04-28
2823,559,545.65,Debit,2025-07-21
2824,359,175.7,Debit,2025-05-16
2825,472,4464.05,Credit,2025-05-09
2826,329,3760.55,Debit,2024-05-24
2827,278,4984.84,Debit,2024-08-27
2828,188,3910.04,Credit,2025-02-25
2829,977,2107.18,Credit,2025-10-25
2830,292,1088.35,Credit,2024-07-05
2831,784,629.9,Debit,2024-10-14
2832,762,850.81,Credit,2024-10-03
2833,797,771.35,Debit,2024-06-08
2834,238,469.42,Debit,2025-10-05
2835,896,839.2,Debit,2024-07-29
2836,856,3250.14,Debit,2024-09-12
2837,191,2046.73,Debit,2025-07-07
2838,988,2849.44,Credit,2025-01-22
2839,211,2459.58,Debit,2024-12-24
2840,31,3547.12,Debit,2026-01-25
2841,759,4766.71,Debit,2025-06-11
2842,2,3679.56,Debit,2025-02-21
2843,56,4560.29,Debit,2024-10-13
2844,230,556.44,Debit,2024-10-19
2845,235,857.71,Debit,2025-01-03
2846,787,3193.71,Credit,2026-05-16
2847,494,2490.08,Debit,2026-03-20
2848,821,2720.98,Debit,2025-06-30
2849,384,581.72,Debit,2025-05-14
2850,683,4103.18,Debit,2026-01-31
2851,252,1280.65,Debit,2024-06-30
2852,936,4723.44,Debit,2026-01-29
2853,663,4903.4,Debit,2024-07-10
2854,9,720.22,Debit,2024-06-06
2855,145,3646.06,Credit,2024-07-14
2856,735,1434.45,Credit,2024-10-20
2857,514,3105.74,Debit,2024-10-18
2858,638,4595.43,Credit,2026-03-19
2859,288,283.21,Debit,2025-11-04
2860,684,1195.74,Credit,2025-11-07
2861,26,4795.05,Credit,2025-05-29
2862,423,1056.73,Credit,2024-07-01
2863,732,655.02,Debit,2024-06-21
2864,544,4835.35,Credit,2024-06-24
2865,222,867.32,Debit,2026-01-17
2866,378,3903.33,Debit,2025-03-21
2867,819,1219.45,Credit,2025-06-29
2868,126,4295.99,Debit,2025-05-26
2869,975,4947.31,Credit,2024-10-17
2870,342,3611.83,Debit,2026-05-17
2871,251,2555.76,Credit,2024-12-23
2872,655,1307.13,Debit,2025-02-04
2873,163,2702.72,Credit,2024-05-23
2874,873,626.31,Debit,2025-01-07
2875,482,152.21,Debit,2025-10-05
2876,335,4814.92,Credit,2026-02-04
2877,320,2097.95,Debit,2025-03-24
2878,139,2488.29,Credit,2024-06-18
2879,795,4198.66,Credit,2025-05-19
2880,99,4949.98,Debit,2025-05-04
2881,939,3424.44,Credit,2025-05-07
2882,103,3110.71,Debit,2025-07-15
2883,657,3349.76,Credit,2025-05-11
2884,420,2330.68,Credit,2025-02-16
2885,470,1929.8,Debit,2025-06-24
2886,882,4999.88,Debit,2024-08-18
2887,269,4347.82,Credit,2025-02-08
2888,62,4669.61,Debit,2026-05-15
2889,363,2377.14,Credit,2024-07-28
2890,64,1533.4,Debit,2025-01-09
2891,226,4684.83,Credit,2024-10-12
2892,703,3370.61,Debit,2025-02-11
2893,539,3534.55,Credit,2025-12-23
2894,768,4522.69,Debit,2025-10-12
2895,2,4078.05,Credit,2025-08-24
2896,68,1055.57,Credit,2026-02-18
2897,912,4206.59,Credit,2025-12-22
2898,798,3133.59,Debit,2025-10-17
2899,922,3716.37,Credit,2024-11-18
2900,901,1807.86,Debit,2025-05-04
2901,523,612.0,Credit,2025-06-02
2902,254,3663.63,Credit,2025-06-14
2903,341,2861.86,Credit,2025-04-08
2904,66,1289.49,Credit,2025-01-19
2905,38,4740.95,Debit,2025-09-03
2906,914,1285.5,Credit,2025-05-13
2907,84,535.7,Credit,2025-07-29
2908,215,3580.17,Credit,2026-03-21
2909,204,1264.19,Debit,2025-06-26
2910,452,668.2,Debit,2025-01-07
2911,107,3962.82,Credit,2026-01-16
2912,459,2815.19,Debit,2025-05-17
2913,667,1078.54,Credit,2024-11-28
2914,742,2961.35,Debit,2025-12-22
2915,410,3039.61,Debit,2025-10-03
2916,748,1405.15,Credit,2025-04-30
2917,208,1449.74,Credit,2024-10-31
2918,933,1616.72,Debit,2025-12-22
2919,696,1059.75,Debit,2024-08-21
2920,678,1722.08,Debit,2024-12-24
2921,937,2762.87,Debit,2025-06-06
2922,436,581.59,Debit,2026-03-14
2923,138,3780.5,Credit,2025-10-28
2924,916,3629.2,Credit,2024-12-04
2925,11,1504.59,Debit,2026-03-17
2926,510,4129.1,Credit,2025-08-30
2927,465,2501.22,Credit,2026-01-01
2928,310,4702.38,Debit,2024-12-22
2929,857,3236.4,Debit,2024-10-09
2930,700,2448.83,Debit,2024-07-11
2931,555,864.68,Credit,2025-03-22
2932,716,2896.56,Debit,2024-08-02
2933,171,3713.4,Credit,2025-04-11
2934,876,1796.92,Debit,2025-10-19
2935,497,4197.88,Credit,2025-09-20
2936,5,3716.04,Debit,2025-10-27
2937,219,2839.87,Debit,2025-05-24
2938,601,1746.69,Credit,2026-02-06
2939,836,1777.18,Debit,2024-12-02
2940,852,2330.47,Credit,2025-06-09
2941,782,621.05,Credit,2025-04-28
2942,497,2068.42,Credit,2025-06-17
2943,614,788.85,Credit,2026-02-08
2944,968,4862.75,Debit,2025-08-02
2945,566,501.86,Debit,2024-06-05
2946,611,3263.9,Debit,2025-02-11
2947,709,792.98,Credit,2025-04-20
2948,436,4501.06,Debit,2024-06-21
2949,336,3436.98,Debit,2025-12-14
2950,937,2834.72,Debit,2026-01-22
2951,393,1567.06,Credit,2024-06-04
2952,609,975.49,Debit,2025-04-28
2953,897,2715.17,Debit,2024-09-27
2954,695,4781.86,Debit,2024-07-08
2955,651,3954.81,Debit,2026-04-02
2956,255,182.8,Credit,2025-12-05
2957,426,2658.1,Debit,2026-02-02
2958,605,580.8,Debit,2025-11-29
2959,899,1026.26,Debit,2024-10-29
2960,500,3184.84,Credit,2026-03-15
2961,244,2448.9,Debit,2024-11-19
2962,642,1179.98,Debit,2026-04-08
2963,219,2997.73,Credit,2025-10-13
2964,951,2243.54,Credit,2024-09-20
2965,518,3216.27,Debit,2025-08-08
2966,877,796.43,Credit,2025-08-27
2967,693,14.06,Credit,2025-05-02
2968,866,2722.71,Credit,2026-02-10
2969,906,1474.38,Debit,2025-11-29
2970,420,2940.77,Credit,2024-11-19
2971,686,170.6,Debit,2024-09-30
2972,492,1043.27,Credit,2025-08-14
2973,688,3533.14,Debit,2026-04-14
2974,443,3604.75,Credit,2025-01-08
2975,609,1188.51,Credit,2026-05-02
2976,512,2966.99,Credit,2024-06-07
2977,364,4103.48,Debit,2025-07-12
2978,76,291.85,Credit,2024-11-08
2979,406,4885.37,Debit,2026-02-11
2980,217,2979.25,Debit,2024-07-23
2981,825,3268.97,Debit,2024-06-22
2982,408,186.1,Debit,2024-05-23
2983,628,394.58,Debit,2024-07-25
2984,351,2735.96,Credit,2025-04-03
2985,416,3369.74,Credit,2024-06-21
2986,960,1388.03,Debit,2025-02-19
2987,554,1784.08,Debit,2026-01-04
2988,853,3430.57,Debit,2026-05-19
2989,48,711.1,Debit,2025-12-31
2990,857,2965.86,Credit,2025-02-20
2991,440,1286.29,Credit,2025-04-26
2992,807,3639.19,Debit,2025-03-06
2993,316,3404.74,Credit,2024-12-28
2994,934,1151.29,Debit,2024-11-08
2995,384,1838.47,Debit,2025-09-24
2996,465,204.25,Credit,2024-12-15
2997,379,2619.94,Debit,2025-05-11
2998,766,2883.67,Credit,2025-06-30
2999,3,4266.23,Credit,2024-05-25
3000,562,3767.42,Debit,2025-07-10
3001,954,1580.57,Credit,2025-08-24
3002,699,941.8,Credit,2024-11-24
3003,781,401.02,Credit,2024-12-30
3004,328,3293.06,Debit,2026-03-06
3005,611,4644.26,Debit,2024-08-17
3006,797,4052.5,Credit,2024-06-06
3007,66,878.65,Credit,2025-11-03
3008,606,1381.66,Debit,2024-11-17
3009,381,4308.46,Credit,2025-03-21
3010,48,2406.36,Credit,2025-10-30
3011,495,4008.55,Credit,2025-06-11
3012,801,699.94,Debit,2026-01-13
3013,649,3921.49,Credit,2026-02-12
3014,886,584.32,Credit,2024-09-29
3015,488,3409.91,Credit,2025-04-24
3016,64,1307.15,Debit,2025-05-03
3017,728,364.8,Debit,2025-01-02
3018,101,2603.71,Debit,2025-12-22
3019,683,2798.53,Debit,2024-10-19
3020,682,1620.28,Credit,2025-02-27
3021,757,934.21,Credit,2025-08-03
3022,140,3687.87,Credit,2025-10-17
3023,702,1995.04,Debit,2025-11-05
3024,383,648.87,Debit,2025-07-04
3025,953,4549.82,Debit,2025-11-09
3026,289,3855.73,Credit,2025-05-25
3027,919,70.7,Debit,2024-08-04
3028,602,2632.27,Debit,2024-10-22
3029,788,2173.7,Credit,2025-08-08
3030,802,3411.7,Credit,2025-11-08
3031,568,801.24,Debit,2024-09-22
3032,585,1471.4,Debit,2024-07-13
3033,495,4642.92,Debit,2025-10-16
3034,909,676.6,Credit,2026-04-19
3035,914,2709.69,Credit,2025-08-16
3036,29,467.1,Credit,2025-08-14
3037,19,4239.02,Credit,2025-12-01
3038,688,213.11,Credit,2024-12-14
3039,310,2923.25,Debit,2026-01-15
3040,71,876.61,Credit,2026-03-29
3041,377,4234.47,Debit,2025-07-01
3042,874,23.55,Debit,2026-01-19
3043,594,808.42,Credit,2025-08-18
3044,126,4586.9,Debit,2025-07-20
3045,541,1662.11,Credit,2024-06-29
3046,443,3833.5,Debit,2024-10-06
3047,701,4259.3,Credit,2026-02-11
3048,403,3242.29,Debit,2024-09-04
3049,890,4452.07,Debit,2025-07-28
3050,720,2994.57,Credit,2024-12-08
3051,137,528.31,Credit,2025-10-15
3052,159,1516.32,Credit,2025-07-26
3053,934,120.34,Debit,2026-04-26
3054,337,3836.29,Credit,2024-12-16
3055,326,2948.52,Credit,2026-02-25
3056,383,614.92,Credit,2025-11-11
3057,549,2416.33,Credit,2025-01-31
3058,390,4988.98,Debit,2024-09-21
3059,861,4100.34,Credit,2024-07-27
3060,609,4115.67,Debit,2024-08-08
3061,744,3131.24,Debit,2025-01-27
3062,690,494.41,Debit,2025-06-08
3063,98,2546.1,Credit,2024-09-03
3064,248,2060.35,Credit,2024-11-01
3065,519,4519.95,Debit,2024-11-06
3066,817,368.29,Debit,2025-02-12
3067,82,4830.71,Credit,2026-02-03
3068,983,4795.51,Debit,2024-08-30
3069,853,4161.09,Debit,2024-07-25
3070,855,953.17,Debit,2025-04-24
3071,916,3395.41,Credit,2024-07-23
3072,738,1286.77,Credit,2024-06-21
3073,818,2280.23,Credit,2026-04-06
3074,718,4281.78,Credit,2025-06-11
3075,63,4155.99,Credit,2024-08-22
3076,370,3564.54,Credit,2025-05-14
3077,756,3074.68,Credit,2025-10-19
3078,348,2180.78,Credit,2025-01-23
3079,61,688.42,Debit,2025-05-22
3080,47,3193.98,Debit,2025-10-24
3081,962,762.36,Debit,2024-08-05
3082,868,1548.59,Credit,2025-10-13
3083,883,4552.78,Debit,2024-06-10
3084,905,4613.96,Debit,2025-05-21
3085,189,127.16,Debit,2025-01-20
3086,321,19.72,Credit,2025-03-31
3087,639,2370.52,Credit,2024-08-26
3088,820,3097.7,Credit,2025-06-14
3089,407,2928.5,Debit,2025-12-20
3090,97,3833.92,Credit,2025-05-20
3091,71,1278.93,Credit,2025-05-21
3092,708,750.26,Debit,2024-11-24
3093,910,1402.45,Credit,2025-06-07
3094,821,1810.01,Credit,2025-09-28
3095,998,4076.37,Credit,2025-12-09
3096,569,983.56,Debit,2026-01-26
3097,120,72.2,Debit,2025-11-14
3098,299,352.56,Debit,2025-09-14
3099,921,4040.15,Debit,2025-08-16
3100,983,1913.76,Credit,2025-11-11
3101,893,4630.07,Credit,2025-07-19
3102,773,3045.37,Credit,2024-08-31
3103,573,1894.99,Credit,2025-03-08
3104,348,4372.26,Debit,2025-07-07
3105,560,720.08,Debit,2026-03-02
3106,91,65.03,Debit,2025-05-18
3107,417,1222.12,Credit,2025-08-02
3108,567,4532.72,Credit,2025-02-07
3109,45,3869.64,Debit,2025-05-19
3110,259,485.34,Debit,2024-10-16
3111,970,2718.55,Debit,2024-07-23
3112,809,1819.69,Credit,2026-04-19
3113,56,3141.78,Debit,2026-02-25
3114,712,4347.07,Debit,2024-10-19
3115,916,1096.43,Debit,2025-11-07
3116,386,2543.69,Credit,2024-11-06
3117,617,1331.38,Debit,2024-08-27
3118,740,815.42,Credit,2025-12-22
3119,896,3960.51,Debit,2025-06-16
3120,936,1990.31,Credit,2026-01-20
3121,824,274.51,Debit,2025-01-18
3122,31,3142.7,Debit,2025-02-18
3123,492,2397.83,Credit,2025-03-11
3124,836,176.87,Credit,2024-06-03
3125,693,2676.32,Debit,2025-10-22
3126,947,2284.94,Credit,2024-11-04
3127,8,4563.63,Debit,2026-01-13
3128,472,3516.48,Credit,2026-03-07
3129,923,237.27,Credit,2024-07-18
3130,11,2261.94,Credit,2025-04-05
3131,51,3182.01,Debit,2024-10-07
3132,856,3356.82,Debit,2025-08-31
3133,743,2434.64,Debit,2025-12-05
3134,792,2277.59,Credit,2024-07-30
3135,160,4220.16,Debit,2024-08-16
3136,656,3494.47,Credit,2024-08-16
3137,26,666.75,Debit,2024-08-26
3138,602,1506.67,Debit,2025-08-23
3139,248,3586.01,Debit,2024-07-17
3140,727,781.15,Debit,2026-01-27
3141,862,4872.01,Credit,2025-04-28
3142,157,3352.9,Credit,2025-07-23
3143,792,2899.72,Credit,2025-04-09
3144,217,4572.44,Debit,2024-11-01
3145,258,1595.96,Debit,2025-01-20
3146,519,1929.52,Credit,2026-04-21
3147,417,3534.97,Credit,2024-05-24
3148,771,4493.43,Debit,2026-02-27
3149,604,2600.68,Debit,2025-07-15
3150,322,3136.66,Credit,2024-08-11
3151,765,2292.47,Debit,2026-04-29
3152,722,2241.93,Credit,2025-07-11
3153,592,3323.23,Debit,2024-08-21
3154,756,3749.26,Credit,2026-03-03
3155,156,2338.47,Debit,2024-10-13
3156,423,4668.64,Debit,2026-05-13
3157,543,1830.18,Debit,2025-05-04
3158,634,2138.28,Debit,2025-06-28
3159,350,4542.49,Debit,2024-09-20
3160,69,2350.94,Debit,2025-12-13
3161,949,2463.38,Credit,2026-03-04
3162,636,248.77,Credit,2025-05-01
3163,879,2362.09,Credit,2026-04-25
3164,468,389.78,Credit,2025-07-09
3165,78,3095.5,Credit,2025-10-06
3166,762,3694.42,Credit,2025-05-07
3167,539,4326.7,Debit,2025-02-22
3168,372,4891.88,Credit,2026-03-14
3169,995,4657.63,Credit,2024-07-05
3170,493,4582.51,Credit,2025-01-18
3171,57,2065.66,Credit,2026-04-24
3172,537,545.96,Debit,2025-02-14
3173,140,4113.47,Debit,2025-03-04
3174,262,3012.46,Credit,2026-04-15
3175,15,2356.77,Debit,2025-11-28
3176,1,4985.99,Credit,2024-08-04
3177,488,2615.01,Credit,2024-11-15
3178,929,1175.39,Debit,2026-03-25
3179,248,259.62,Credit,2026-02-15
3180,641,3253.01,Credit,2024-07-06
3181,348,331.6,Debit,2025-12-22
3182,95,1682.45,Debit,2025-11-03
3183,915,2061.88,Debit,2025-11-16
3184,814,866.4,Debit,2026-05-15
3185,623,2643.46,Credit,2025-10-08
3186,165,2071.99,Credit,2024-11-12
3187,660,969.58,Debit,2024-08-30
3188,545,1147.96,Credit,2025-06-25
3189,707,1266.58,Debit,2025-02-19
3190,259,2040.24,Debit,2025-03-29
3191,249,4837.16,Debit,2024-08-29
3192,151,3317.09,Credit,2026-01-19
3193,1,1846.43,Credit,2026-05-07
3194,86,4574.92,Credit,2025-09-16
3195,958,792.43,Credit,2025-06-09
3196,695,3085.3,Debit,2026-05-10
3197,969,2949.39,Debit,2025-03-14
3198,309,1236.79,Debit,2025-01-17
3199,752,2188.61,Credit,2026-02-04
3200,876,2547.26,Debit,2024-12-27
3201,251,447.71,Debit,2024-11-26
3202,726,240.94,Debit,2025-06-06
3203,462,3302.03,Debit,2025-03-01
3204,885,402.58,Credit,2025-10-16
3205,248,4913.27,Debit,2025-05-01
3206,780,3757.05,Debit,2025-04-14
3207,737,2234.77,Debit,2026-05-22
3208,661,3868.36,Debit,2025-10-23
3209,429,3017.49,Credit,2025-03-23
3210,160,190.5,Credit,2024-09-30
3211,748,3520.07,Debit,2025-07-14
3212,644,4966.35,Debit,2025-04-08
3213,873,956.49,Debit,2025-06-25
3214,385,3770.28,Debit,2024-09-22
3215,41,2176.74,Debit,2025-02-15
3216,71,3717.15,Credit,2026-03-23
3217,783,2278.65,Debit,2025-09-04
3218,986,3749.29,Credit,2024-05-27
3219,885,4950.89,Credit,2024-10-24
3220,793,1779.37,Debit,2025-11-06
3221,653,4217.02,Debit,2025-01-04
3222,340,2050.82,Credit,2025-06-16
3223,551,1652.61,Debit,2025-09-19
3224,591,2026.72,Credit,2025-12-12
3225,529,3105.94,Credit,2025-03-25
3226,368,4860.05,Debit,2025-02-25
3227,368,2794.16,Debit,2025-11-20
3228,941,310.38,Debit,2026-04-28
3229,873,3091.16,Debit,2025-05-17
3230,17,1628.36,Credit,2025-05-08
3231,812,1411.39,Debit,2024-06-16
3232,700,3653.82,Debit,2024-11-10
3233,417,4300.05,Debit,2024-06-02
3234,503,4641.35,Credit,2025-12-18
3235,694,988.33,Credit,2024-07-24
3236,978,4316.68,Credit,2025-01-10
3237,104,4297.14,Credit,2025-03-30
3238,209,3670.18,Credit,2025-03-16
3239,163,2874.15,Credit,2025-09-07
3240,873,113.59,Credit,2025-07-29
3241,659,3407.96,Debit,2026-02-21
3242,471,980.64,Debit,2024-12-31
3243,803,1382.04,Debit,2025-05-28
3244,413,4839.42,Credit,2025-11-17
3245,936,508.22,Debit,2026-01-03
3246,146,2017.49,Debit,2026-02-01
3247,945,330.2,Credit,2024-12-14
3248,822,3316.7,Credit,2026-05-18
3249,818,515.21,Credit,2024-11-02
3250,187,2540.3,Debit,2025-08-16
3251,356,4314.59,Debit,2024-06-13
3252,961,1793.11,Debit,2025-04-26
3253,973,2334.48,Debit,2024-09-02
3254,989,1365.04,Credit,2025-03-08
3255,141,4033.56,Debit,2025-02-26
3256,104,1502.25,Debit,2025-10-11
3257,59,82.62,Credit,2025-02-24
3258,372,4828.22,Debit,2024-10-10
3259,236,4406.94,Credit,2025-11-19
3260,985,3244.73,Credit,2026-05-14
3261,278,216.51,Credit,2024-09-29
3262,8,2186.25,Credit,2025-05-03
3263,871,1148.28,Credit,2025-02-26
3264,150,2483.5,Credit,2024-07-03
3265,970,1278.03,Credit,2024-10-19
3266,374,206.83,Debit,2025-11-20
3267,142,2145.85,Debit,2025-10-19
3268,61,432.75,Credit,2025-06-08
3269,623,1304.04,Debit,2025-08-09
3270,644,4790.78,Debit,2024-09-10
3271,107,2375.94,Credit,2024-12-06
3272,698,558.19,Debit,2025-06-01
3273,947,1667.77,Credit,2026-01-23
3274,398,1865.62,Credit,2025-10-17
3275,286,4574.91,Credit,2025-11-15
3276,662,1138.31,Debit,2026-01-02
3277,297,2523.39,Debit,2024-11-19
3278,998,4297.9,Debit,2025-12-10
3279,231,2854.73,Debit,2025-04-13
3280,43,1198.18,Credit,2025-08-21
3281,100,3409.49,Debit,2025-05-12
3282,661,4005.33,Debit,2025-01-27
3283,475,580.09,Debit,2025-05-21
3284,991,822.7,Credit,2024-09-04
3285,727,2324.97,Debit,2025-08-20
3286,836,112.04,Debit,2025-05-03
3287,931,4370.85,Credit,2026-05-04
3288,658,77.02,Credit,2024-09-08
3289,610,1955.61,Credit,2024-10-23
3290,912,2176.86,Credit,2025-04-14
3291,564,2541.39,Credit,2025-05-24
3292,364,255.41,Debit,2026-02-26
3293,786,4659.73,Debit,2024-06-08
3294,415,1634.03,Credit,2026-04-04
3295,401,3914.12,Debit,2024-06-08
3296,919,3384.73,Credit,2025-12-23
3297,210,1314.53,Debit,2025-11-24
3298,255,4150.4,Credit,2025-02-09
3299,923,922.27,Debit,2025-11-08
3300,475,188.36,Debit,2026-01-28
3301,36,247.73,Credit,2025-12-19
3302,185,1938.3,Debit,2025-12-25
3303,842,3825.12,Credit,2026-04-26
3304,581,4566.65,Debit,2024-07-26
3305,515,4217.88,Debit,2025-06-05
3306,519,1987.04,Debit,2025-12-09
3307,858,4284.92,Credit,2025-07-18
3308,636,870.18,Credit,2024-10-31
3309,258,2088.66,Debit,2026-05-20
3310,252,63.9,Debit,2024-07-05
3311,583,2111.47,Credit,2025-09-09
3312,382,2713.34,Credit,2025-11-07
3313,670,2845.56,Credit,2025-04-09
3314,343,177.26,Debit,2026-04-07
3315,180,2403.89,Credit,2026-02-10
3316,961,2268.92,Debit,2024-09-05
3317,865,911.39,Credit,2026-04-10
3318,754,813.08,Credit,2025-08-21
3319,251,747.0,Credit,2026-02-21
3320,538,294.91,Debit,2024-08-15
3321,409,1155.96,Debit,2026-05-13
3322,413,4318.24,Debit,2026-03-03
3323,691,1084.27,Debit,2025-05-29
3324,514,827.05,Credit,2025-01-22
3325,888,3613.93,Credit,2025-11-06
3326,327,1867.09,Debit,2025-03-11
3327,852,2557.28,Debit,2025-09-30
3328,408,2830.39,Credit,2026-03-24
3329,393,56.91,Debit,2026-05-16
3330,880,4562.16,Credit,2024-12-18
3331,443,684.99,Credit,2024-11-26
3332,669,622.99,Credit,2025-09-16
3333,454,1700.15,Debit,2026-05-10
3334,823,759.41,Debit,2025-02-15
3335,223,4639.14,Debit,2026-03-25
3336,25,4230.3,Credit,2024-12-06
3337,338,3928.91,Debit,2025-06-20
3338,565,4555.58,Credit,2025-07-29
3339,495,4399.56,Credit,2025-01-10
3340,380,4505.28,Credit,2025-02-20
3341,998,2256.29,Debit,2024-09-30
3342,548,3102.96,Credit,2025-10-24
3343,135,4326.4,Credit,2025-10-03
3344,940,4811.92,Debit,2024-07-05
3345,704,1519.4,Credit,2026-01-14
3346,103,2921.01,Debit,2024-11-15
3347,85,879.71,Debit,2025-11-05
3348,492,1154.3,Debit,2026-02-28
3349,133,596.65,Debit,2025-06-21
3350,837,2541.54,Debit,2024-06-01
3351,346,3363.85,Credit,2024-10-15
3352,254,1949.59,Debit,2024-10-18
3353,292,3351.24,Debit,2026-01-17
3354,303,4491.64,Credit,2024-11-03
3355,187,3649.36,Debit,2025-04-22
3356,72,2515.15,Credit,2024-10-14
3357,223,4851.51,Debit,2025-02-13
3358,931,1985.13,Debit,2024-10-15
3359,872,2550.95,Debit,2024-06-22
3360,824,1476.69,Credit,2024-11-02
3361,662,461.77,Debit,2024-07-24
3362,426,1060.31,Credit,2024-06-19
3363,888,4729.9,Credit,2025-11-14
3364,711,2198.98,Debit,2026-01-07
3365,760,1689.4,Debit,2025-05-12
3366,683,4704.33,Debit,2024-08-11
3367,736,2038.58,Credit,2025-08-24
3368,310,2567.53,Debit,2025-12-26
3369,435,4740.48,Credit,2025-05-21
3370,952,477.19,Debit,2024-08-27
3371,94,1466.79,Credit,2024-09-04
3372,172,1996.51,Credit,2026-01-09
3373,648,3394.56,Debit,2024-09-27
3374,832,3067.13,Credit,2024-08-10
3375,864,2132.37,Debit,2024-05-24
3376,183,1879.17,Credit,2025-02-28
3377,610,4777.19,Debit,2025-12-19
3378,911,4325.26,Credit,2026-03-26
3379,768,4228.12,Debit,2024-11-09
3380,297,373.96,Credit,2025-02-26
3381,347,4117.24,Debit,2025-02-17
3382,647,1701.72,Credit,2025-09-22
3383,737,4283.36,Debit,2024-06-29
3384,393,2433.31,Debit,2025-05-11
3385,41,781.96,Debit,2025-11-20
3386,264,174.87,Credit,2025-02-14
3387,650,985.0,Credit,2024-05-25
3388,47,4855.63,Credit,2024-07-28
3389,429,3566.77,Debit,2025-03-09
3390,433,465.07,Credit,2025-10-30
3391,588,299.48,Credit,2025-06-11
3392,933,3661.26,Debit,2025-10-04
3393,493,946.8,Credit,2024-10-18
3394,685,4972.32,Credit,2025-04-13
3395,444,3152.74,Debit,2025-03-17
3396,84,4088.08,Credit,2026-04-08
3397,888,4919.46,Credit,2025-09-20
3398,135,1563.81,Credit,2025-06-07
3399,667,2808.19,Credit,2025-06-12
3400,139,3308.21,Credit,2025-03-05
3401,171,2941.33,Credit,2025-03-02
3402,209,2824.33,Debit,2026-02-10
3403,711,1858.88,Debit,2025-07-07
3404,942,1979.85,Debit,2024-12-24
3405,374,4404.26,Debit,2026-02-06
